,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
53,0,30088,3.7813642024993896,0.08904380629060434,0.041214609146118165,0.00581917862138929,gini,,sqrt,1,5,40,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40}",0.9078179696616102,0.8248995983935743,0.9027723545490043,0.9618941916389198,0.9295880149812734,0.9053944258448764,0.045320457541842406,566,0.9956078871133539,0.9967553536664504,0.9962859795728877,0.9953279760792375,0.99563815664707,0.9959230706158,0.0005213544101228253
54,0,30088,4.547754240036011,0.10722716373243248,0.04916849136352539,0.0015512233609495376,gini,,sqrt,1,5,50,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.9076803723816912,0.821256038647343,0.901761252446184,0.963346908552388,0.9299887682515912,0.9048066680558395,0.04703049720129799,584,0.9955140186915887,0.9969401947148818,0.9968424962852898,0.9961707294293453,0.9965883244882486,0.9964111527218709,0.0005215333858445596
55,0,30088,1.3270418643951416,0.05907289609154858,0.018639755249023438,0.009049847479522267,gini,,sqrt,1,10,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10}",0.8923435678196657,0.8165584415584416,0.9003115264797508,0.9605602653888684,0.928011935844834,0.8995571474183122,0.04790082541947556,1116,0.9775270333803479,0.9811812930873859,0.9789935580244609,0.9784240150093808,0.9779559118236473,0.9788163622650445,0.0012791384941167282
56,0,30088,2.0740464687347413,0.061979311007536786,0.028070497512817382,0.0027844072075971873,gini,,sqrt,1,10,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20}",0.8997668997668997,0.8254603682946358,0.9004295197188599,0.9633197480548351,0.927634045744282,0.9033221163159025,0.04533044057037575,704,0.9816539655659046,0.9836065573770492,0.9819541841982234,0.9806172374858864,0.9814637875023887,0.9818591464258903,0.0009801247766849368
57,0,30088,2.9557238578796388,0.08302320501853723,0.03291010856628418,0.0026079932683660298,gini,,sqrt,1,10,30,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 30}",0.9026754556029469,0.8163430420711975,0.9046321525885559,0.9632925472747497,0.9290806754221388,0.9032047745919177,0.04863616110014779,710,0.9829711167560448,0.9841536167039523,0.9826168224299066,0.980883322346737,0.9826976388490584,0.9826645034171397,0.001047611336279737
58,0,30088,3.800313711166382,0.1404976037910665,0.0450232982635498,0.00802188779649851,gini,,sqrt,1,10,40,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 40}",0.9040776699029126,0.8128559804719284,0.9024199843871975,0.963265306122449,0.9317329332333083,0.9028703748235593,0.050169406231285,742,0.9845748683220467,0.984813192956303,0.9843195818555162,0.9819140919366993,0.9831772127700249,0.9837597895681179,0.0010801273027450887
59,0,30088,4.624867916107178,0.12286866782069027,0.04564957618713379,0.006123709987154237,gini,,sqrt,1,10,50,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.9025999223903765,0.8157148643175375,0.9046321525885559,0.9637305699481865,0.9344323716747845,0.9042219761838881,0.049578723020334774,636,0.9840941176470588,0.9851913942442023,0.9838393274170948,0.9813489073097211,0.9841269841269841,0.9837201461490123,0.0012733358227032057
60,0,30088,1.395835018157959,0.05208511051171915,0.018056297302246095,0.002045723131653245,gini,,sqrt,2,2,10,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.8965247950019524,0.7959183673469388,0.892114554727344,0.9583486914854404,0.9249905767056162,0.8935793970534582,0.054277475187797734,1250,0.9872300469483568,0.9866245587962102,0.9870420434417824,0.9849123793458907,0.9873321268692257,0.9866282310802932,0.0008914093281286303
61,0,30088,2.103539228439331,0.05892882390304164,0.02282857894897461,0.003114144050158767,gini,,sqrt,2,2,20,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.9003489724699496,0.8071457572066586,0.8978473581213308,0.9612116734392316,0.9268841394825647,0.8986875801439471,0.05116186029675562,1154,0.990631440884392,0.9906142551807453,0.9903980609676517,0.9893158388003749,0.9896220127582596,0.9901163217182848,0.0005436500239657053
62,0,30088,2.979416275024414,0.0732597042202379,0.03506474494934082,0.00348994348936946,gini,,sqrt,2,2,30,"{'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 30}",0.9062742060418281,0.8088888888888889,0.9046875,0.9612974566900111,0.9266467065868264,0.901558951641511,0.050631702327873396,948,0.9911819887429644,0.9916341327384273,0.9919835943325876,0.9902566985197676,0.9906719969541214,0.9911456822575738,0.0006255667080930737
